427	0.0273139	-0.415968	-0.0122446	skull	6.12E-08
428	0.0269625	-0.415451	-0.00712875	skull	6.44E-08
429	0.0268091	-0.409473	-0.0649286	skull	7.71E-08
430	0.0278756	-0.409971	-0.0606641	skull	7.34E-08
431	0.0290245	-0.410953	-0.0546459	skull	6.32E-08
432	0.0302572	-0.409385	-0.0576195	skull	4.94E-08
433	0.029344	-0.411836	-0.0504426	skull	7.93E-08
434	0.0299882	-0.412205	-0.0455822	skull	9.58E-08
435	0.0303317	-0.412366	-0.0407196	skull	8.76E-08
436	0.0305731	-0.412533	-0.0362279	skull	9.61E-08
437	0.0307507	-0.413041	-0.0315769	skull	8.78E-08
438	0.030482	-0.413395	-0.0265941	skull	9.62E-08
439	0.030297	-0.413729	-0.0218938	skull	7.65E-08
440	0.0303831	-0.414113	-0.0172079	skull	5.92E-08
441	0.0303814	-0.413779	-0.012045	skull	6.46E-08
442	0.0300632	-0.413357	-0.00679425	skull	6.92E-08
443	0.0268501	-0.402224	-0.0804089	skull	5.60E-08
444	0.0286199	-0.404726	-0.0747545	skull	6.79E-08
445	0.029221	-0.402213	-0.0779203	skull	4.35E-08
446	0.0298714	-0.405971	-0.070068	skull	6.49E-08
447	0.0306196	-0.407078	-0.0654543	skull	7.49E-08
448	0.0311716	-0.408118	-0.0608191	skull	6.42E-08
449	0.0274091	-0.397128	-0.0854409	skull	3.81E-08
450	0.0298364	-0.399753	-0.0805383	skull	5.69E-08
451	0.0298482	-0.397092	-0.0834035	skull	6.70E-08
452	0.0285874	-0.393399	-0.0873124	skull	5.43E-08
453	0.0313887	-0.393201	-0.085223	skull	7.97E-08
454	0.0313508	-0.389957	-0.087747	skull	7.05E-08
455	0.0305865	-0.386252	-0.0901093	skull	7.96E-08
456	0.0286455	-0.389843	0.0359989	skull	6.91E-08
457	0.0251384	-0.385311	0.0400826	skull	4.94E-08
458	0.0282849	-0.386416	0.0380723	skull	6.95E-08
459	0.029819	-0.382635	-0.092094	skull	5.61E-08
460	0.0292546	-0.379658	-0.0935573	skull	5.16E-08
461	0.00188375	-0.419061	0.008019	skull	4.62E-08
462	0.0257409	-0.381394	0.0411005	skull	4.39E-08
